Iteration	Y	var_1	var_2
53.0	1.430653627719286	0.018673506779144335	0.5234229787237857
54.0	0.8777710002950163	0.013151956011098077	0.5
55.0	0.8897230728169059	0.018727350455881142	0.5531612359878505
56.0	3.675436385479455	0.01	0.6185975855234872
57.0	12.383700650098683	0.04581854908805716	0.5
58.0	0.9046231755769982	0.05712686793918357	0.7081093641160439
59.0	2.808162834939161	0.048770167652480795	0.8
60.0	2.2150928941442185	0.060868353681496616	0.8
61.0	0.883338189817653	0.017426335031187845	0.5378785489691105
62.0	4.731902634370649	0.01	0.8
63.0	0.8830021029296925	0.01980381809846975	0.5539458951388558
64.0	2.689259459345323	0.01343175678349096	0.5867081951303812
65.0	3.9999522540476504	0.01	0.653421083111532
66.0	0.8938984387808339	0.037363478889029945	0.641433543959585
67.0	2.554731755875145	0.07	0.6713640883410003
68.0	0.9290564357981231	0.06364109667469223	0.7162297934550844
69.0	1.7698858707784246	0.07	0.8
70.0	3.3330846003792587	0.02223454395636787	0.7068874685717416
71.0	1.1524251060413433	0.03519011174726664	0.6152492702072193
72.0	0.8839452421544625	0.020665433942260523	0.5652141959024096
73.0	0.8978493815576584	0.04444586962081576	0.6684814940063821
74.0	0.8934050971339256	0.013672620699728825	0.5061824810751369
75.0	1.5828056819087828	0.024367447076249656	0.6219896902555365
76.0	0.9198937997408376	0.056176500297067514	0.6957120719536936
77.0	0.9095436756605052	0.06673154757761368	0.7300054016064443
78.0	3.8356008177461502	0.02452556292154293	0.7787139139697322
79.0	0.92078797895346	0.07	0.732370965551457
80.0	0.8800563857280961	0.01605535252285443	0.524624127979026
81.0	0.8994840356397259	0.03640945621258065	0.6316007900268126
82.0	0.9153102029958535	0.05918593229694257	0.7050076771180749
83.0	4.331548897699219	0.01	0.7006246496359074
84.0	0.9038928941176159	0.041604102722240854	0.6631453172971528
85.0	4.041997617652953	0.02416592837912228	0.8
86.0	0.9036448772752458	0.054002689822318956	0.7000146546114199
87.0	1.6900446763774968	0.06140541483099889	0.7718352792200058
88.0	0.8844104761609276	0.02158630661408228	0.5666375669711322
89.0	0.9075781596988546	0.06299902020632098	0.7229468664963661
90.0	3.8776659920826018	0.018779103932347118	0.7378794551606561
91.0	1.6693721103181407	0.03916613192370504	0.6095146098979576
92.0	0.8970786883728825	0.03531850299458446	0.6359859760572201
93.0	0.8794341040220026	0.015237212610612628	0.518565113783748
94.0	3.2032650754051457	0.04125765867977174	0.8
95.0	6.647144064535084	0.05238553678208004	0.5658259471571285
96.0	0.9015688597313105	0.05105233493636407	0.6880184491367748
97.0	0.8794977481797019	0.01541084874802965	0.5196592374536917
98.0	0.9052252911291683	0.020489844657409897	0.5607808470179031
99.0	1.700338000304115	0.027045599231073605	0.5592821092193739
100.0	0.8878361102029425	0.02722236259660103	0.5970770414871941
101.0	1.126373068264041	0.028870652376596976	0.5897210347284091
102.0	3.951706936615076	0.0241685946127956	0.5
103.0	2.0667285758063008	0.06399534348986295	0.8
104.0	3.4007107305620563	0.03716709099288631	0.8
105.0	3.844766363560625	0.0282237434097347	0.8
106.0	16.607208366599494	0.057029899707859974	0.5
107.0	3.385750449763502	0.030474170994752397	0.5360100589939363
108.0	2.41282204976243	0.05708297237934827	0.8
109.0	1.086886036247283	0.023288844388909435	0.5928186833521457
110.0	3.077863577577593	0.01	0.5737930119611726
